<a href="../../opendoc/openDocument.jsp?iDocID=klUIcZcACRyJMCYATwIAISg1r4Y&sIDType=CUID&sType=pdf&sWindow=Same" title="Link to B0149 Report Description" target="_self" nav="doc">B0149: Positions by Funding Source as of AUG 2022</a>

Execution Date: 8/2/22

Org Unit	Org Unit Desc	Position	Position Desc	Applcn of Fund	Fund	Funding Source	Cost Center	Valid From	Valid To	Fund %	Budgeted Amount	Salaried Amount	Difference Budget Amt & Salary Amt	 PT FTE Positions	 FT FTE Positions	Total FTE Positions
21023905	NCR NAT DPR ND Kerr Lake SRA	60095340	GUW*GN04	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	3,149.00	0.00	3,149.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095341	AdminAssoc1*GN03	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	3,149.00	24,960.00	-21,811.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095342	AdminAssoc1*GN03	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	3,149.00	0.00	3,149.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095343	GUW*GN04	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	3,149.00	24,960.00	-21,811.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095344	GUW *GN03	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	3,149.00	24,960.00	-21,811.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095345	GUW*GN04	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	3,149.00	0.00	3,149.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095346	AdminAssoc1*GN03	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	2,362.00	24,960.00	-22,598.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095347	AdminAssoc1*GN03	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	2,362.00	0.00	2,362.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095348	GUW*GN04	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	2,558.00	24,960.00	-22,402.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095349	GUW*GN04	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	2,558.00	0.00	2,558.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095350	AdminAssoc1*GN03	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	2,558.00	24,960.00	-22,402.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095351	AdminAssoc1*GN03	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	2,558.00	0.00	2,558.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095352	AdminAssoc1*GN03	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	2,558.00	0.00	2,558.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095353	AdminAssoc1*GN03	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	3,936.00	24,960.00	-21,024.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095354	AdminAssoc1*GN03	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	3,936.00	24,960.00	-21,024.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095355	AdminAssoc1*GN03	14800	461680001	Appropriated	4657200000	4/7/18	12/31/99	100.00	16,640.00	24,960.00	-8,320.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095356	AdminAssoc1*GN03	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	3,936.00	24,960.00	-21,024.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095357	AdminAssoc1*GN03	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	3,936.00	0.00	3,936.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095358	AdminAssoc1*GN03	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	3,936.00	0.00	3,936.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095359	AdminAssoc1*GN03	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	3,936.00	0.00	3,936.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095360	AdminAssoc1*GN03	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	3,936.00	0.00	3,936.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095361	GUW*GN04	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	3,936.00	0.00	3,936.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095362	GUW*GN04	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	3,936.00	0.00	3,936.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095363	AdminAssoc1*GN03	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	3,936.00	24,960.00	-21,024.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095364	AdminAssoc1*GN03	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	3,936.00	0.00	3,936.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095365	AdminAssoc1*GN03	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	3,936.00	24,960.00	-21,024.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095366	GUW *GN03	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	3,936.00	24,960.00	-21,024.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095367	AdminAssoc1*GN03	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	3,936.00	0.00	3,936.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095368	GUW*GN04	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	3,936.00	0.00	3,936.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095840	GUW*GN03 (Reservoir)	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	3,690.00	0.00	3,690.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095841	AdminAssoc1*GN03	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	2,558.00	0.00	2,558.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60095842	AdminAssoc1*GN03	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	3,936.00	0.00	3,936.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60096109	GUW*GN04	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60096111	GUW*GN04	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023905	NCR NAT DPR ND Kerr Lake SRA	60096112	GUW*GN04	14800	461680001	Appropriated	4657200000	7/1/15	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023906	NCR NAT DPR ND Mayo River SP	60033033	Parks Superintendent II	14800	461680001	Appropriated	4652400000	7/1/22	12/31/99	100.00	53,606.00	53,606.00	0.00		1.000	1.000
21023906	NCR NAT DPR ND Mayo River SP	60033049	Maintenance/Construction Technician II	14800	461680001	Appropriated	4652400000	7/1/22	12/31/99	100.00	36,451.00	36,451.00	0.00		1.000	1.000
21023906	NCR NAT DPR ND Mayo River SP	60033052	Park Ranger I	14800	461680001	Appropriated	4652400000	7/1/21	12/31/99	100.00	45,766.00	0.00	45,766.00		1.000	1.000
21023906	NCR NAT DPR ND Mayo River SP	60033055	Administrative Associate II	14800	461680001	Appropriated	4652400000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023906	NCR NAT DPR ND Mayo River SP	60096051	GUW*GN04	14800	461680001	Appropriated	4657000000	7/1/15	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023906	NCR NAT DPR ND Mayo River SP	60096052	GUW*GN04	14800	461680001	Appropriated	4657000000	7/1/15	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023906	NCR NAT DPR ND Mayo River SP	60096060	GUW*GN03 Lead	14800	461680001	Appropriated	4652400000	2/19/22	12/31/99	100.00	29,120.00	29,120.00	0.00		1.000	1.000
21023906	NCR NAT DPR ND Mayo River SP	60096061	GUW*GN03	14800	461680001	Appropriated	4652400000	4/3/21	12/31/99	100.00	20,800.00	24,960.00	-4,160.00		1.000	1.000
21023906	NCR NAT DPR ND Mayo River SP	60096062	GUW*GN03	14800	461680001	Appropriated	4657000000	11/1/19	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023907	NCR NAT DPR ND Medoc Mountain SP	60032853	Maintenance/Construction Technician III	14800	461680001	Appropriated	4653500000	7/1/22	12/31/99	100.00	41,110.00	41,110.00	0.00		1.000	1.000
21023907	NCR NAT DPR ND Medoc Mountain SP	60032914	Park Ranger I	14800	461680001	Appropriated	4653500000	7/1/22	12/31/99	100.00	42,297.00	42,297.00	0.00		1.000	1.000
21023907	NCR NAT DPR ND Medoc Mountain SP	60032987	Administrative Specialist I	14800	461680001	Appropriated	4653500000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023907	NCR NAT DPR ND Medoc Mountain SP	60033032	Parks Superintendent IV	14800	461680001	Appropriated	4653500000	7/1/21	12/31/99	100.00	57,901.00	0.00	57,901.00		1.000	1.000
21023907	NCR NAT DPR ND Medoc Mountain SP	60033047	Maintenance/Construction Technician II	14800	461680001	Appropriated	4653500000	7/22/22	12/31/99	100.00	39,099.00	39,099.00	0.00		1.000	1.000
21023907	NCR NAT DPR ND Medoc Mountain SP	60033231	Park Ranger I	14800	461680001	Appropriated	4653500000	5/31/22	12/31/99	100.00	35,433.00	0.00	35,433.00		1.000	1.000
21023907	NCR NAT DPR ND Medoc Mountain SP	60095408	GUW*GN04	14800	461680001	Appropriated	4653500000	7/1/15	12/31/99	100.00	2,362.00	0.00	2,362.00		1.000	1.000
21023907	NCR NAT DPR ND Medoc Mountain SP	60095409	GUW*GN03	14800	461680001	Appropriated	4653500000	4/3/21	12/31/99	100.00	20,800.00	0.00	20,800.00		1.000	1.000
21023907	NCR NAT DPR ND Medoc Mountain SP	60095410	AdminSpec1*GN06	14800	461680001	Appropriated	4653500000	2/19/22	12/31/99	100.00	29,120.00	29,120.00	0.00		1.000	1.000
21023907	NCR NAT DPR ND Medoc Mountain SP	60095411	GUW*GN03	14800	461680001	Appropriated	4653500000	4/3/21	12/31/99	100.00	20,800.00	0.00	20,800.00		1.000	1.000
21023907	NCR NAT DPR ND Medoc Mountain SP	60095412	MusmCuratorI*GN10	14800	461680001	Appropriated	4653500000	1/1/21	12/31/99	100.00	2,362.00	0.00	2,362.00		0.400	0.400
21023907	NCR NAT DPR ND Medoc Mountain SP	60095413	AdminAssoc1*GN03	14800	461680001	Appropriated	4653500000	7/1/15	12/31/99	100.00	2,657.00	0.00	2,657.00		0.400	0.400
21023907	NCR NAT DPR ND Medoc Mountain SP	60096127	GUW*GN03	14800	461680001	Appropriated	4653500000	4/3/21	12/31/99	100.00	20,800.00	24,960.00	-4,160.00		1.000	1.000
21023907	NCR NAT DPR ND Medoc Mountain SP	60096128	GUW*GN04	14800	461680001	Appropriated	4653500000	7/1/15	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023907	NCR NAT DPR ND Medoc Mountain SP	65020701	Maintenance/Construction Technician I	14800	461680001	Appropriated	4653500000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023908	NCR NAT DPR SD Raven Rock SP	60032851	Parks Superintendent II	14800	461680001	Appropriated	4653600000	7/1/22	12/31/99	100.00	57,247.00	57,247.00	0.00		1.000	1.000
21023908	NCR NAT DPR SD Raven Rock SP	60032887	Park Ranger I	14800	461680001	Appropriated	4653600000	7/1/22	12/31/99	100.00	36,673.00	36,673.00	0.00		1.000	1.000
21023908	NCR NAT DPR SD Raven Rock SP	60032969	Maintenance/Construction Technician I	14800	461680001	Appropriated	4653600000	7/1/22	12/31/99	100.00	33,927.00	0.00	33,927.00		1.000	1.000
21023908	NCR NAT DPR SD Raven Rock SP	60095489	AdminSpec1*GN06	14800	461680001	Appropriated	4653600000	2/19/22	12/31/99	100.00	29,120.00	29,120.00	0.00		0.400	0.400
21023908	NCR NAT DPR SD Raven Rock SP	60095490	AdminSpec1*GN06	14800	461680001	Appropriated	4653600000	4/7/18	12/31/99	100.00	18,720.00	0.00	18,720.00		1.000	1.000
21023908	NCR NAT DPR SD Raven Rock SP	60095491	GUW*GN03	14800	461680001	Appropriated	4653600000	4/3/21	12/31/99	100.00	20,800.00	24,960.00	-4,160.00		1.000	1.000
21023908	NCR NAT DPR SD Raven Rock SP	60095492	GUW*GN03	14800	461680001	Appropriated	4653600000	7/1/15	12/31/99	100.00	3,690.00	24,960.00	-21,270.00		1.000	1.000
21023908	NCR NAT DPR SD Raven Rock SP	60095493	GUW*GN04	14800	461680001	Appropriated	4653600000	7/1/15	12/31/99	100.00	3,690.00	0.00	3,690.00		1.000	1.000
21023908	NCR NAT DPR SD Raven Rock SP	60095494	GUW*GN03	14800	461680001	Appropriated	4653600000	7/1/15	12/31/99	100.00	4,152.00	24,960.00	-20,808.00		1.000	1.000
21023908	NCR NAT DPR SD Raven Rock SP	60095495	MusmTech1*GN05	14800	461680001	Appropriated	4653600000	2/19/22	12/31/99	100.00	31,200.00	31,200.00	0.00		1.000	1.000
21023908	NCR NAT DPR SD Raven Rock SP	60095496	MusmTech1*GN05	14800	461680001	Appropriated	4653600000	2/19/22	12/31/99	100.00	31,200.00	29,120.00	2,080.00		1.000	1.000
21023908	NCR NAT DPR SD Raven Rock SP	60096147	GUW*GN03	14800	461680001	Appropriated	4653600000	1/1/21	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023908	NCR NAT DPR SD Raven Rock SP	60096148	GUW*GN03	14800	461680001	Appropriated	4653600000	4/7/18	12/31/99	100.00	16,640.00	24,960.00	-8,320.00		1.000	1.000
21023908	NCR NAT DPR SD Raven Rock SP	60096149	MusmTech1*GN05	14800	461680001	Appropriated	4653600000	2/19/22	12/31/99	100.00	31,200.00	29,120.00	2,080.00		1.000	1.000
21023908	NCR NAT DPR SD Raven Rock SP	65009843	Maintenance/Construction Technician II	14800	461680001	Appropriated	4653600000	7/1/22	12/31/99	100.00	35,562.00	35,562.00	0.00		1.000	1.000
21023908	NCR NAT DPR SD Raven Rock SP	65009846	Park Ranger II	14800	461680001	Appropriated	4653600000	7/1/22	12/31/99	100.00	44,312.00	44,312.00	0.00		1.000	1.000
21023908	NCR NAT DPR SD Raven Rock SP	65009867	Administrative Specialist I	14800	461680001	Appropriated	4653600000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023908	NCR NAT DPR SD Raven Rock SP	65031812	Park Ranger II	14800	461680001	Appropriated	4653600000	7/1/22	12/31/99	100.00	44,309.00	44,309.00	0.00		1.000	1.000
21023908	NCR NAT DPR SD Raven Rock SP	65031813	Maintenance/Construction Technician III	14800	461680001	Appropriated	4653600000	7/1/22	12/31/99	100.00	40,961.00	40,961.00	0.00		1.000	1.000
21023909	NCR NAT DPR SD Weymouth Woods SNP	60032850	Parks Superintendent II	14800	461680001	Appropriated	4653800000	7/1/22	12/31/99	100.00	53,606.00	53,606.00	0.00		1.000	1.000
21023909	NCR NAT DPR SD Weymouth Woods SNP	60032895	Park Ranger I	14800	461680001	Appropriated	4653800000	7/1/22	12/31/99	100.00	39,541.00	39,541.00	0.00		1.000	1.000
21023909	NCR NAT DPR SD Weymouth Woods SNP	60032930	Administrative Specialist I	14800	461680001	Appropriated	4653800000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023909	NCR NAT DPR SD Weymouth Woods SNP	60032998	Park Ranger I	14800	461680001	Appropriated	4653800000	7/1/21	12/31/99	100.00	38,942.00	0.00	38,942.00		1.000	1.000
21023909	NCR NAT DPR SD Weymouth Woods SNP	60033031	Maintenance/Construction Technician II	14800	461680001	Appropriated	4653800000	7/1/22	12/31/99	100.00	36,451.00	36,451.00	0.00		1.000	1.000
21023909	NCR NAT DPR SD Weymouth Woods SNP	60095188	GUW*GN03	14800	461680001	Appropriated	4653800000	4/3/21	12/31/99	100.00	20,800.00	24,960.00	-4,160.00		1.000	1.000
21023909	NCR NAT DPR SD Weymouth Woods SNP	60095848	GUW*GN03	14800	461680001	Appropriated	4653800000	2/19/22	12/31/99	100.00	24,960.00	24,960.00	0.00		1.000	1.000
21023909	NCR NAT DPR SD Weymouth Woods SNP	60095849	MusmTech3*GN09	14800	461680001	Appropriated	4653800000	2/19/22	12/31/99	100.00	31,200.00	29,120.00	2,080.00		0.400	0.400
21023909	NCR NAT DPR SD Weymouth Woods SNP	60095850	MusmTech3*GN09	14800	461680001	Appropriated	4653800000	2/19/22	12/31/99	100.00	31,200.00	31,200.00	0.00		0.400	0.400
21023909	NCR NAT DPR SD Weymouth Woods SNP	60096157	GUW*GN04	14800	461680001	Appropriated	4653800000	2/19/22	12/31/99	100.00	24,960.00	0.00	24,960.00		1.000	1.000
21023909	NCR NAT DPR SD Weymouth Woods SNP	60096158	GUW*GN04	14800	461680001	Appropriated	4653800000	1/1/20	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60032841	Parks Superintendent IV	14800	461680001	Appropriated	4653900000	7/1/22	12/31/99	100.00	69,506.00	69,506.00	0.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60032869	Park Ranger II	14800	461680001	Appropriated	4653900000	7/1/22	12/31/99	100.00	47,730.00	47,730.00	0.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60032882	Park Ranger II	14800	461680001	Appropriated	4653900000	7/1/22	12/31/99	100.00	47,548.00	47,548.00	0.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60032884	Park Ranger I	14800	461680001	Appropriated	4653900000	7/1/21	12/31/99	100.00	38,921.00	0.00	38,921.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60032885	Park Ranger I	14800	461680001	Appropriated	4653900000	7/1/22	12/31/99	100.00	39,378.00	39,378.00	0.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60032894	Administrative Associate II	14800	461680001	Appropriated	4653900000	7/1/21	12/31/99	100.00	35,070.00	0.00	35,070.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60032941	Maintenance/Construction Technician II	14800	461680001	Appropriated	4653900000	7/1/22	12/31/99	100.00	36,451.00	36,451.00	0.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60033039	Maintenance/Construction Technician III	14800	461680001	Appropriated	4653900000	7/1/22	12/31/99	100.00	39,660.00	39,660.00	0.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60033175	Park Ranger I	14800	461680001	Appropriated	4653900000	7/1/22	12/31/99	100.00	39,212.00	36,673.00	2,539.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60033238	Park Ranger II	14800	461680001	Appropriated	4653900000	7/1/22	12/31/99	100.00	47,730.00	47,730.00	0.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60033239	Administrative Specialist I	14800	461680001	Appropriated	4653900000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60033240	Maintenance/Construction Technician II	14800	461680001	Appropriated	4653900000	7/1/22	12/31/99	100.00	34,694.00	34,694.00	0.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60095851	GUW*GN03 (Lead)	14800	461680001	Appropriated	4653900000	2/19/22	12/31/99	100.00	24,960.00	29,120.00	-4,160.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60095852	GUW*GN04	14800	461680001	Appropriated	4653900000	2/19/22	12/31/99	100.00	24,960.00	0.00	24,960.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60095853	GUW*GN03	14800	461680001	Appropriated	4653900000	4/3/21	12/31/99	100.00	20,800.00	0.00	20,800.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60095854	GUW*GN03	14800	461680001	Appropriated	4653900000	4/3/21	12/31/99	100.00	20,800.00	0.00	20,800.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60095855	GUW*GN04	14800	461680001	Appropriated	4653900000	4/7/18	12/31/99	100.00	16,640.00	24,960.00	-8,320.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60095856	GUW*GN03	14800	461680001	Appropriated	4653900000	4/7/18	12/31/99	100.00	16,640.00	24,960.00	-8,320.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60095857	GUW*GN03	14800	461680001	Appropriated	4653900000	2/19/22	12/31/99	100.00	24,960.00	0.00	24,960.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60095859	MusmTech1*GN05	14800	461680001	Appropriated	4653900000	7/1/15	12/31/99	100.00	7,727.00	29,120.00	-21,393.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60095860	GUW*GN03	14800	461680001	Appropriated	4653900000	2/19/22	12/31/99	100.00	24,960.00	24,960.00	0.00		0.400	0.400
21023910	NCR NAT DPR ND William B Umstead SP	60095861	GUW*GN03	14800	461680001	Appropriated	4653900000	4/3/21	12/31/99	100.00	20,800.00	24,960.00	-4,160.00		0.400	0.400
21023910	NCR NAT DPR ND William B Umstead SP	60095862	AdminSpec1*GN06	14800	461680001	Appropriated	4653900000	2/19/22	12/31/99	100.00	29,120.00	29,120.00	0.00		0.400	0.400
21023910	NCR NAT DPR ND William B Umstead SP	60095863	MusmTech1*GN05	14800	461680001	Appropriated	4653900000	2/19/22	12/31/99	100.00	31,200.00	29,120.00	2,080.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60095864	GUW*GN03	14800	461680001	Appropriated	4653900000	7/1/15	12/31/99	100.00	2,362.00	0.00	2,362.00		0.400	0.400
21023910	NCR NAT DPR ND William B Umstead SP	60096159	GUW*GN03	14800	461680001	Appropriated	4653900000	7/1/15	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60096160	MusmTech1*GN05	14800	461680001	Appropriated	4653900000	7/1/15	12/31/99	100.00	5,000.00	29,120.00	-24,120.00		1.000	1.000
21023910	NCR NAT DPR ND William B Umstead SP	60096161	GUW*GN04	14800	461680001	Appropriated	4653900000	2/19/22	12/31/99	100.00	24,960.00	0.00	24,960.00		1.000	1.000
21023911	NCR NAT DPR East District	60032892	Administrative Specialist II	14800	461680001	Appropriated	4651200000	7/13/22	12/31/99	100.00	37,577.00	0.00	37,577.00		1.000	1.000
21023911	NCR NAT DPR East District	60032912	Parks Regional Superintendent	14800	461680001	Appropriated	4651200000	7/1/22	12/31/99	54.54	43,677.00	43,676.72	0.28		0.545	0.545
21023911	NCR NAT DPR East District	60032912	Parks Regional Superintendent	14800	461680005	Receipts	4651200000	7/1/22	12/31/99	45.46	36,405.00	36,405.28	-0.28		0.455	0.455
21023912	NCR NAT DPR ED Carolina Beach SP	60032842	Parks Superintendent IV	14800	461680001	Appropriated	4651300000	7/1/22	12/31/99	100.00	61,895.00	61,895.00	0.00		1.000	1.000
21023912	NCR NAT DPR ED Carolina Beach SP	60032872	Park Ranger I	14800	461680001	Appropriated	4651300000	7/1/22	12/31/99	100.00	50,620.00	50,620.00	0.00		1.000	1.000
21023912	NCR NAT DPR ED Carolina Beach SP	60032903	Park Ranger II	14800	461680001	Appropriated	4651300000	7/1/22	12/31/99	100.00	46,758.00	46,758.00	0.00		1.000	1.000
21023912	NCR NAT DPR ED Carolina Beach SP	60032919	Park Ranger I	14800	461680001	Appropriated	4651300000	7/1/22	12/31/99	100.00	39,494.00	39,494.00	0.00		1.000	1.000
21023912	NCR NAT DPR ED Carolina Beach SP	60032959	Maintenance/Construction Technician III	14800	461680001	Appropriated	4651300000	7/1/22	12/31/99	100.00	37,941.00	37,941.00	0.00		1.000	1.000
21023912	NCR NAT DPR ED Carolina Beach SP	60032988	Administrative Specialist I	14800	461680001	Appropriated	4651300000	7/1/21	12/31/99	100.00	34,182.00	0.00	34,182.00		1.000	1.000
21023912	NCR NAT DPR ED Carolina Beach SP	60033210	Maintenance/Construction Technician II	14800	461680001	Appropriated	4651300000	7/1/22	12/31/99	100.00	36,451.00	36,451.00	0.00		1.000	1.000
21023912	NCR NAT DPR ED Carolina Beach SP	60033211	Administrative Specialist II	14800	461680001	Appropriated	4651300000	7/1/22	12/31/99	100.00	33,927.00	33,927.00	0.00		1.000	1.000
21023912	NCR NAT DPR ED Carolina Beach SP	60092632	AdminSpec1*GN06	14800	461680001	Appropriated	4651300000	2/19/22	12/31/99	100.00	29,120.00	29,120.00	0.00		1.000	1.000
21023912	NCR NAT DPR ED Carolina Beach SP	60093870	AdminAssoc1*GN03	14800	461680001	Appropriated	4651300000	7/1/15	12/31/99	100.00	7,380.00	24,960.00	-17,580.00		1.000	1.000
21023912	NCR NAT DPR ED Carolina Beach SP	60093871	AdminAssoc1*GN03	14800	461680001	Appropriated	4651300000	2/19/22	12/31/99	100.00	24,960.00	0.00	24,960.00		1.000	1.000
21023912	NCR NAT DPR ED Carolina Beach SP	60093872	AdminAssoc1*GN03	14800	461680001	Appropriated	4651300000	2/19/22	12/31/99	100.00	24,960.00	24,960.00	0.00		1.000	1.000
21023912	NCR NAT DPR ED Carolina Beach SP	60093873	GUW*GN04	14800	461680001	Appropriated	4651300000	4/7/18	12/31/99	100.00	16,640.00	24,960.00	-8,320.00		1.000	1.000
